1140,32,1,12816,36.29,2121,2,1028,691,0,0,1412,1110,1220,900.5,2.43
1140,32,1,12828,40.57,1940,2,1110,825,0,0,1145,799,1127.5,812,2.43
1140,32,1,12831,41.36,1980,2,1181,854,0,0,1118,807,1149.5,830.5,2.43
1140,32,1,12835,42.05,1791,2,1071,826,0,0,944,741,1007.5,783.5,2.43
1140,32,1,12841,42.37,1814,2,1156,818,0,0,963,690,1059.5,754,2.42
1140,32,1,12848,39.56,1956,2,1094,761,0,0,1220,836,1157,798.5,2.43
1140,32,1,12854,49.93,2181,2,1130,821,0,0,1432,978,1281,899.5,2.43
1140,32,1,12858,50.62,2033,2,1137,857,0,0,1237,835,1187,846,2.43
1140,32,1,12863,49.39,1831,2,1232,858,0,0,886,685,1059,771.5,2.42
1140,32,1,12866,47.16,1860,2,1148,886,0,0,1005,681,1076.5,783.5,2.42
1140,32,1,12871,50.87,2289,2,1119,767,0,0,1591,1101,1355,934,2.44
1140,32,1,12878,48.74,2235,2,1071,832,0,0,1481,1086,1276,959,2.43
1140,32,1,12885,59.15,1979,2,1208,593,0,0,1359,798,1283.5,695.5,2.42
1140,32,1,12894,60.84,2327,2,1121,795,0,0,1610,1127,1365.5,961,2.44
1140,32,1,12901,59.72,2038,2,1159,763,0,0,1266,888,1212.5,825.5,2.44
1140,32,1,12903,59.98,2156,2,1166,806,0,0,1402,938,1284,872,2.43
1140,32,1,12907,62.17,1956,2,1228,809,0,0,1108,767,1168,788,2.42
1140,32,1,12919,59.62,2195,2,1102,734,0,0,1549,1005,1325.5,869.5,2.43
1140,32,1,12921,65.27,2011,2,1102,778,0,0,1284,857,1193,817.5,2.44
1140,33,1,12807,35.5,1682,2,1031,783,0,0,897,653,964,718,2.42
1140,33,1,12812,45.04,1792,2,1153,832,0,0,913,685,1033,758.5,2.42
1140,31,1,12930,68.11,2039,2,1115,774,0,0,1329,859,1222,816.5,2.44
1140,31,1,12935,70.02,1858,2,1211,829,0,0,951,724,1081,776.5,2.42
1140,31,1,12938,62.64,2161,2,1149,777,0,0,1397,999,1273,888,2.44
1140,31,1,12944,70.7,1815,2,1162,792,0,0,1049,627,1105.5,709.5,2.44
1140,31,1,12946,69.73,1907,2,1169,820,0,0,1073,752,1121,786,2.42
1140,31,1,12951,67.75,2324,2,1164,791,0,0,1585,1108,1374.5,949.5,2.44
