1140,41,1,2594,65.27,2444,2,1293,935,0,0,1541,1118,1417,1026.5,2.44
1140,42,1,2407,40.43,2436,2,1251,930,0,0,1507,1183,1379,1056.5,2.45
1140,42,1,2449,38.56,2337,2,1319,977,0,0,1357,1021,1338,999,2.43
1140,42,1,2507,38.52,2188,2,1251,960,0,0,1255,910,1253,935,2.43
1140,42,1,2552,69.55,2504,2,1459,1088,0,0,1415,1045,1437,1066.5,2.44
1140,43,1,2093,60.01,2689,2,1319,939,0,0,1818,1301,1568.5,1120,2.44
1140,43,1,2137,59.69,2693,2,1376,1046,0,0,1708,1256,1542,1151,2.44
1140,43,1,2180,66.53,2536,2,1452,1152,0,0,1460,1007,1456,1079.5,2.44
1140,43,1,2226,64.01,2524,2,1518,1122,0,0,1364,1043,1441,1082.5,2.44
1140,43,1,2267,63.29,2764,2,1338,1067,0,0,1714,1409,1526,1238,2.44
1140,43,1,2300,61.49,2710,2,1436,1054,0,0,1713,1216,1574.5,1135,2.44
1140,43,1,2337,37.91,2446,2,1244,988,0,0,1471,1188,1357.5,1088,2.44
1140,43,1,2381,42.34,2335,2,1316,977,0,0,1382,995,1349,986,2.43
1140,44,1,1953,50.58,2470,2,1339,1037,0,0,1505,1059,1422,1048,2.44
1140,44,1,2005,48.17,2366,2,1276,937,0,0,1442,1077,1359,1007,2.45
1140,44,1,2049,51.37,2367,2,1352,927,0,0,1400,1055,1376,991,2.44
1140,45,1,1765,49.43,2699,2,1441,1094,0,0,1591,1271,1516,1182.5,2.44
1140,45,1,1798,51.16,2699,2,1428,1032,0,0,1649,1289,1538.5,1160.5,2.44
