0.0,41,1,2594,65.27,3154.0,2,1293.0,935.0,1423.0,0.0,1541.0,1118.0,2128.0,1026.0,2.44
0.0,42,1,2407,40.43,2875.0,2,1251.0,930.0,880.0,0.0,1507.0,1183.0,1819.0,1056.0,2.45
0.0,42,1,2449,38.56,2757.0,2,1319.0,977.0,841.0,0.0,1357.0,1021.0,1758.0,999.0,2.43
0.0,42,1,2507,38.52,2608.0,2,1251.0,960.0,841.0,0.0,1255.0,910.0,1673.0,935.0,2.43
0.0,42,1,2552,69.55,3261.0,2,1459.0,1088.0,1517.0,0.0,1415.0,1045.0,2195.0,1066.0,2.44
0.0,43,1,2093,60.01,3341.0,2,1319.0,939.0,1305.0,0.0,1818.0,1301.0,2221.0,1120.0,2.44
0.0,43,1,2137,59.69,3341.0,2,1376.0,1046.0,1297.0,0.0,1708.0,1256.0,2190.0,1151.0,2.44
0.0,43,1,2180,66.53,3258.0,2,1452.0,1152.0,1446.0,0.0,1460.0,1007.0,2179.0,1079.0,2.44
0.0,43,1,2226,64.01,3218.0,2,1518.0,1122.0,1391.0,0.0,1364.0,1043.0,2136.0,1082.0,2.44
0.0,43,1,2267,63.29,3452.0,2,1338.0,1067.0,1376.0,0.0,1714.0,1409.0,2214.0,1238.0,2.44
0.0,43,1,2300,61.49,3377.0,2,1436.0,1054.0,1336.0,0.0,1713.0,1216.0,2242.0,1135.0,2.44
0.0,43,1,2337,37.91,2858.0,2,1244.0,988.0,825.0,0.0,1471.0,1188.0,1770.0,1088.0,2.44
0.0,43,1,2381,42.34,2794.0,2,1316.0,977.0,919.0,0.0,1382.0,995.0,1808.0,986.0,2.43
0.0,44,1,1953,50.58,3020.0,2,1339.0,1037.0,1100.0,0.0,1505.0,1059.0,1972.0,1048.0,2.44
0.0,44,1,2005,48.17,2888.0,2,1276.0,937.0,1045.0,0.0,1442.0,1077.0,1881.0,1007.0,2.45
0.0,44,1,2049,51.37,2925.0,2,1352.0,927.0,1116.0,0.0,1400.0,1055.0,1934.0,991.0,2.44
0.0,45,1,1711,50.33,2019.0,2,804.0,662.0,1092.0,0.0,846.0,634.0,1371.0,648.0,2.43
0.0,45,1,1765,49.43,3236.0,2,1441.0,1094.0,1077.0,0.0,1591.0,1271.0,2054.0,1182.0,2.44
0.0,45,1,1798,51.16,3256.0,2,1428.0,1032.0,1116.0,0.0,1649.0,1289.0,2096.0,1160.0,2.44
