0.0,48,1,12361,47.81,1418.0,2,788.0,549.0,0.0,0.0,882.0,618.0,835.0,583.0,2.44
0.0,48,1,12483,54.22,1370.0,2,765.0,559.0,0.0,0.0,794.0,623.0,779.0,591.0,2.45
0.0,48,1,12551,43.38,1293.0,2,770.0,533.0,0.0,0.0,746.0,537.0,758.0,535.0,2.43
0.0,43,1,13791,28.98,1905.0,2,1081.0,822.0,0.0,0.0,1082.0,827.0,1081.0,824.0,2.44
0.0,43,1,13853,29.88,1943.0,2,1085.0,852.0,0.0,0.0,1114.0,837.0,1099.0,844.0,2.44
0.0,43,1,13969,31.25,2201.0,2,1343.0,773.0,0.0,0.0,1433.0,853.0,1388.0,813.0,2.36
0.0,43,1,14027,47.92,2360.0,2,1285.0,922.0,0.0,0.0,1528.0,987.0,1406.0,954.0,2.44
0.0,44,1,13618,45.36,2355.0,2,1412.0,932.0,0.0,0.0,1383.0,984.0,1397.0,958.0,2.43
0.0,44,1,13674,32.83,2037.0,2,1137.0,925.0,0.0,0.0,1139.0,873.0,1138.0,899.0,2.44
0.0,44,1,13727,32.15,2200.0,2,1206.0,802.0,0.0,0.0,1394.0,999.0,1300.0,900.0,2.43
0.0,45,1,13328,47.99,2440.0,2,1561.0,1156.0,0.0,0.0,1199.0,965.0,1380.0,1060.0,2.43
0.0,45,1,13383,46.37,2472.0,2,1464.0,1075.0,0.0,0.0,1414.0,992.0,1439.0,1033.0,2.42
0.0,45,1,13476,46.19,2448.0,2,1485.0,1045.0,0.0,0.0,1336.0,1031.0,1410.0,1038.0,2.43
0.0,45,1,13577,45.79,2372.0,2,1351.0,897.0,0.0,0.0,1478.0,1019.0,1414.0,958.0,2.44
0.0,46,1,12904,40.43,2239.0,2,1234.0,1012.0,0.0,0.0,1232.0,1001.0,1233.0,1006.0,2.41
0.0,46,1,12957,44.6,2358.0,2,1322.0,1005.0,0.0,0.0,1368.0,1022.0,1345.0,1013.0,2.44
0.0,46,1,13001,51.19,2673.0,2,1488.0,1003.0,0.0,0.0,1621.0,1235.0,1554.0,1119.0,2.43
0.0,46,1,13069,54.18,2687.0,2,1414.0,948.0,0.0,0.0,1743.0,1271.0,1578.0,1109.0,2.44
0.0,46,1,13123,42.23,2333.0,2,1396.0,983.0,0.0,0.0,1321.0,968.0,1358.0,975.0,2.43
0.0,46,1,13180,43.34,2325.0,2,1299.0,863.0,0.0,0.0,1455.0,1034.0,1377.0,948.0,2.45
0.0,46,1,13229,43.34,2341.0,2,1269.0,909.0,0.0,0.0,1439.0,1066.0,1354.0,987.0,2.44
0.0,46,1,13277,40.43,2496.0,2,1337.0,953.0,0.0,0.0,1547.0,1155.0,1442.0,1054.0,2.44
